Running pytorch 2.2.0+cu121
wandb: Using wandb-core as the SDK backend. Please refer to https://wandb.me/wandb-core for more information.
wandb: Currently logged in as: alexandretl. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.18.1
wandb: Run data is saved locally in /workspace/arena/wandb/run-20240917_153448-l73c56fp
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run pleasant-oath-52
wandb: ⭐️ View project at https://wandb.ai/alexandretl/arena
wandb: 🚀 View run at https://wandb.ai/alexandretl/arena/runs/l73c56fp
DataLoader: total number of tokens: 10,255,324,043 across 103 files
DataLoader: total number of tokens: 100,000,000 across 1 files
Model initialized. Number of parameters : 123532032.
compiling the model...
/usr/local/lib/python3.10/dist-packages/torch/_inductor/compile_fx.py:140: UserWarning: TensorFloat32 tensor cores for float32 matrix multiplication available but not enabled. Consider setting `torch.set_float32_matmul_precision('high')` for better performance.
  warnings.warn(
val loss 10.96795654296875
step    1/16000 | train loss 10.979616 | lr 9.00e-06 | (57867.72 ms | 283 tok/s)
step 1183/16000 | train loss 5.600394 | lr 1.80e-03 | (135.28 ms | 121112 tok/s)
step 1184/16000 | train loss 5.449496 | lr 1.80e-03 | (135.33 ms | 121066 tok/s)
step 1185/16000 | train loss 5.619900 | lr 1.80e-03 | (135.27 ms | 121122 tok/s)
step 1186/16000 | train loss 5.629297 | lr 1.80e-03 | (135.38 ms | 121024 tok/s)
step 1187/16000 | train loss 5.955039 | lr 1.80e-03 | (135.35 ms | 121053 tok/s)
step 1188/16000 | train loss 5.676150 | lr 1.80e-03 | (135.09 ms | 121280 tok/s)
step 1189/16000 | train loss 5.538124 | lr 1.80e-03 | (135.36 ms | 121044 tok/s)
step 1190/16000 | train loss 5.703790 | lr 1.80e-03 | (135.61 ms | 120820 tok/s)
step 1191/16000 | train loss 5.645612 | lr 1.80e-03 | (134.76 ms | 121576 tok/s)
step 1192/16000 | train loss 5.573526 | lr 1.80e-03 | (135.15 ms | 121228 tok/s)
step 1193/16000 | train loss 5.707648 | lr 1.80e-03 | (135.15 ms | 121229 tok/s)
step 1194/16000 | train loss 5.702127 | lr 1.80e-03 | (135.25 ms | 121137 tok/s)
step 1195/16000 | train loss 5.541452 | lr 1.80e-03 | (135.13 ms | 121248 tok/s)
step 1196/16000 | train loss 5.902144 | lr 1.80e-03 | (135.59 ms | 120839 tok/s)
step 1197/16000 | train loss 5.364383 | lr 1.80e-03 | (134.34 ms | 121957 tok/s)
step 1198/16000 | train loss 5.561204 | lr 1.80e-03 | (134.77 ms | 121571 tok/s)
step 1199/16000 | train loss 5.480676 | lr 1.80e-03 | (134.98 ms | 121377 tok/s)
step 1200/16000 | train loss 6.050254 | lr 1.80e-03 | (135.11 ms | 121265 tok/s)
step 1201/16000 | train loss 5.719478 | lr 1.80e-03 | (135.18 ms | 121203 tok/s)
step 1202/16000 | train loss 5.352176 | lr 1.80e-03 | (135.48 ms | 120932 tok/s)
step 1203/16000 | train loss 5.600861 | lr 1.80e-03 | (134.97 ms | 121394 tok/s)
step 1204/16000 | train loss 5.735759 | lr 1.80e-03 | (134.83 ms | 121516 tok/s)
step 1205/16000 | train loss 5.657640 | lr 1.80e-03 | (134.43 ms | 121879 tok/s)
step 1206/16000 | train loss 5.791834 | lr 1.80e-03 | (134.98 ms | 121378 tok/s)
step 1207/16000 | train loss 5.677743 | lr 1.80e-03 | (134.64 ms | 121691 tok/s)
step 1208/16000 | train loss 5.850837 | lr 1.80e-03 | (134.97 ms | 121390 tok/s)
step 1209/16000 | train loss 5.829211 | lr 1.80e-03 | (135.15 ms | 121229 tok/s)
step 1210/16000 | train loss 5.777717 | lr 1.80e-03 | (135.38 ms | 121021 tok/s)
step 1211/16000 | train loss 5.875783 | lr 1.80e-03 | (134.85 ms | 121494 tok/s)
step 1212/16000 | train loss 5.938551 | lr 1.80e-03 | (134.73 ms | 121610 tok/s)
step 1213/16000 | train loss 6.134812 | lr 1.80e-03 | (134.86 ms | 121492 tok/s)
step 1214/16000 | train loss 5.355654 | lr 1.80e-03 | (134.70 ms | 121637 tok/s)
step 1215/16000 | train loss 5.722656 | lr 1.80e-03 | (134.77 ms | 121567 tok/s)
step 1216/16000 | train loss 5.877345 | lr 1.80e-03 | (134.93 ms | 121424 tok/s)
val loss 5.822255611419678
step 1217/16000 | train loss 5.515576 | lr 1.80e-03 | (2811.20 ms | 5828 tok/s)
step 1218/16000 | train loss 5.802794 | lr 1.80e-03 | (134.90 ms | 121456 tok/s)
step 1219/16000 | train loss 5.641595 | lr 1.80e-03 | (134.97 ms | 121391 tok/s)
step 1220/16000 | train loss 5.620187 | lr 1.80e-03 | (134.90 ms | 121456 tok/s)
step 1221/16000 | train loss 5.757695 | lr 1.80e-03 | (134.94 ms | 121414 tok/s)
step 1222/16000 | train loss 5.959535 | lr 1.80e-03 | (135.17 ms | 121206 tok/s)
step 1223/16000 | train loss 5.502276 | lr 1.80e-03 | (135.06 ms | 121308 tok/s)
step 1224/16000 | train loss 5.609018 | lr 1.80e-03 | (135.37 ms | 121030 tok/s)
step 1225/16000 | train loss 5.680194 | lr 1.80e-03 | (135.26 ms | 121130 tok/s)
step 1226/16000 | train loss 5.759997 | lr 1.80e-03 | (135.05 ms | 121316 tok/s)
step 1227/16000 | train loss 5.556841 | lr 1.80e-03 | (135.04 ms | 121328 tok/s)
step 1228/16000 | train loss 5.480710 | lr 1.80e-03 | (135.18 ms | 121205 tok/s)
step 1229/16000 | train loss 5.620121 | lr 1.80e-03 | (135.11 ms | 121268 tok/s)
step 1230/16000 | train loss 5.662551 | lr 1.80e-03 | (135.38 ms | 121022 tok/s)
step 1231/16000 | train loss 5.575782 | lr 1.80e-03 | (135.60 ms | 120829 tok/s)
step 1232/16000 | train loss 6.042904 | lr 1.80e-03 | (135.18 ms | 121198 tok/s)
step 1233/16000 | train loss 5.734230 | lr 1.80e-03 | (134.97 ms | 121390 tok/s)
step 1234/16000 | train loss 5.710945 | lr 1.80e-03 | (135.11 ms | 121263 tok/s)
step 1235/16000 | train loss 5.698150 | lr 1.80e-03 | (135.61 ms | 120816 tok/s)
step 1236/16000 | train loss 5.627832 | lr 1.80e-03 | (135.44 ms | 120971 tok/s)
step 1237/16000 | train loss 6.019952 | lr 1.80e-03 | (135.30 ms | 121095 tok/s)
step 1238/16000 | train loss 5.731110 | lr 1.80e-03 | (134.68 ms | 121649 tok/s)
step 1239/16000 | train loss 5.708707 | lr 1.80e-03 | (135.20 ms | 121186 tok/s)
step 1240/16000 | train loss 5.774096 | lr 1.80e-03 | (135.61 ms | 120817 tok/s)
step 1241/16000 | train loss 5.899507 | lr 1.80e-03 | (135.07 ms | 121296 tok/s)
step 1242/16000 | train loss 5.710422 | lr 1.80e-03 | (135.66 ms | 120769 tok/s)
step 1243/16000 | train loss 5.756027 | lr 1.80e-03 | (134.83 ms | 121512 tok/s)
step 1244/16000 | train loss 6.126468 | lr 1.80e-03 | (135.00 ms | 121361 tok/s)
step 1245/16000 | train loss 6.320337 | lr 1.80e-03 | (134.88 ms | 121467 tok/s)
step 1246/16000 | train loss 5.840490 | lr 1.80e-03 | (134.91 ms | 121443 tok/s)
step 1247/16000 | train loss 5.639152 | lr 1.80e-03 | (135.38 ms | 121020 tok/s)
step 1248/16000 | train loss 5.552197 | lr 1.80e-03 | (135.61 ms | 120817 tok/s)
step 1249/16000 | train loss 5.552878 | lr 1.80e-03 | (134.93 ms | 121430 tok/s)
step 1250/16000 | train loss 5.677452 | lr 1.80e-03 | (135.18 ms | 121199 tok/s)
step 1251/16000 | train loss 5.731395 | lr 1.80e-03 | (134.93 ms | 121422 tok/s)
step 1252/16000 | train loss 5.668508 | lr 1.80e-03 | (135.16 ms | 121217 tok/s)
step 1253/16000 | train loss 5.700429 | lr 1.80e-03 | (135.17 ms | 121212 tok/s)
step 1254/16000 | train loss 5.805688 | lr 1.80e-03 | (135.20 ms | 121185 tok/s)
step 1255/16000 | train loss 5.345068 | lr 1.80e-03 | (135.01 ms | 121357 tok/s)
step 1256/16000 | train loss 5.659555 | lr 1.80e-03 | (134.73 ms | 121608 tok/s)
step 1257/16000 | train loss 5.811775 | lr 1.80e-03 | (135.19 ms | 121191 tok/s)
step 1258/16000 | train loss 5.399509 | lr 1.80e-03 | (135.20 ms | 121181 tok/s)
step 1259/16000 | train loss 5.677954 | lr 1.80e-03 | (135.37 ms | 121029 tok/s)
step 1260/16000 | train loss 5.710169 | lr 1.80e-03 | (135.52 ms | 120896 tok/s)
step 1261/16000 | train loss 5.669318 | lr 1.80e-03 | (134.82 ms | 121525 tok/s)
step 1262/16000 | train loss 5.563340 | lr 1.80e-03 | (135.20 ms | 121182 tok/s)
step 1263/16000 | train loss 5.325701 | lr 1.80e-03 | (135.65 ms | 120785 tok/s)
step 1264/16000 | train loss 5.331721 | lr 1.80e-03 | (135.43 ms | 120978 tok/s)
step 1265/16000 | train loss 5.677920 | lr 1.80e-03 | (135.18 ms | 121198 tok/s)
step 1266/16000 | train loss 5.747359 | lr 1.80e-03 | (135.04 ms | 121328 tok/s)
step 1267/16000 | train loss 5.634092 | lr 1.80e-03 | (134.99 ms | 121373 tok/s)
step 1268/16000 | train loss 5.701229 | lr 1.80e-03 | (135.28 ms | 121114 tok/s)
step 1269/16000 | train loss 5.766606 | lr 1.80e-03 | (135.17 ms | 121209 tok/s)
step 1270/16000 | train loss 5.695340 | lr 1.80e-03 | (135.06 ms | 121310 tok/s)
step 1271/16000 | train loss 5.557366 | lr 1.80e-03 | (135.54 ms | 120878 tok/s)
step 1272/16000 | train loss 5.822670 | lr 1.80e-03 | (135.42 ms | 120991 tok/s)
step 1273/16000 | train loss 5.867000 | lr 1.80e-03 | (135.65 ms | 120781 tok/s)
step 1274/16000 | train loss 5.701304 | lr 1.80e-03 | (135.12 ms | 121253 tok/s)
step 1275/16000 | train loss 5.634855 | lr 1.80e-03 | (135.28 ms | 121110 tok/s)
step 1276/16000 | train loss 5.667085 | lr 1.80e-03 | (135.25 ms | 121142 tok/s)
step 1277/16000 | train loss 5.864904 | lr 1.80e-03 | (135.70 ms | 120734 tok/s)
step 1278/16000 | train loss 5.682384 | lr 1.80e-03 | (135.44 ms | 120967 tok/s)
step 1279/16000 | train loss 5.704116 | lr 1.80e-03 | (135.01 ms | 121351 tok/s)
step 1280/16000 | train loss 5.723245 | lr 1.80e-03 | (135.08 ms | 121290 tok/s)
val loss 5.782492637634277
step 1281/16000 | train loss 5.585492 | lr 1.80e-03 | (2822.91 ms | 5804 tok/s)
step 1282/16000 | train loss 5.632572 | lr 1.80e-03 | (135.40 ms | 121001 tok/s)
step 1283/16000 | train loss 5.592079 | lr 1.80e-03 | (135.22 ms | 121168 tok/s)
step 1284/16000 | train loss 5.626884 | lr 1.80e-03 | (135.20 ms | 121180 tok/s)
step 1285/16000 | train loss 5.650271 | lr 1.80e-03 | (134.90 ms | 121451 tok/s)
step 1286/16000 | train loss 5.699100 | lr 1.80e-03 | (135.09 ms | 121286 tok/s)
step 1287/16000 | train loss 5.672535 | lr 1.80e-03 | (134.99 ms | 121374 tok/s)
step 1288/16000 | train loss 5.402087 | lr 1.80e-03 | (135.55 ms | 120869 tok/s)
step 1289/16000 | train loss 5.404377 | lr 1.80e-03 | (135.63 ms | 120798 tok/s)
step 1290/16000 | train loss 6.104061 | lr 1.80e-03 | (135.21 ms | 121171 tok/s)
step 1291/16000 | train loss 5.442576 | lr 1.80e-03 | (134.95 ms | 121410 tok/s)
step 1292/16000 | train loss 5.719971 | lr 1.80e-03 | (135.27 ms | 121117 tok/s)
step 1293/16000 | train loss 5.818297 | lr 1.80e-03 | (135.34 ms | 121059 tok/s)
step 1294/16000 | train loss 5.762726 | lr 1.80e-03 | (135.32 ms | 121078 tok/s)
step 1295/16000 | train loss 5.839849 | lr 1.80e-03 | (135.00 ms | 121362 tok/s)
step 1296/16000 | train loss 5.959271 | lr 1.80e-03 | (135.32 ms | 121074 tok/s)
step 1297/16000 | train loss 5.977401 | lr 1.80e-03 | (135.34 ms | 121057 tok/s)
step 1298/16000 | train loss 5.612639 | lr 1.80e-03 | (135.43 ms | 120976 tok/s)
step 1299/16000 | train loss 5.599830 | lr 1.80e-03 | (135.25 ms | 121143 tok/s)
step 1300/16000 | train loss 5.927842 | lr 1.80e-03 | (135.10 ms | 121269 tok/s)
step 1301/16000 | train loss 5.519444 | lr 1.80e-03 | (135.21 ms | 121171 tok/s)
step 1302/16000 | train loss 5.739013 | lr 1.80e-03 | (135.31 ms | 121086 tok/s)
step 1303/16000 | train loss 5.990190 | lr 1.80e-03 | (135.37 ms | 121035 tok/s)
step 1304/16000 | train loss 5.612539 | lr 1.80e-03 | (134.96 ms | 121399 tok/s)
step 1305/16000 | train loss 5.570415 | lr 1.80e-03 | (134.53 ms | 121788 tok/s)
step 1306/16000 | train loss 5.631843 | lr 1.80e-03 | (135.06 ms | 121308 tok/s)
step 1307/16000 | train loss 5.668370 | lr 1.80e-03 | (135.43 ms | 120976 tok/s)
step 1308/16000 | train loss 5.910923 | lr 1.80e-03 | (135.69 ms | 120746 tok/s)
step 1309/16000 | train loss 5.708902 | lr 1.80e-03 | (134.94 ms | 121416 tok/s)
step 1310/16000 | train loss 5.690630 | lr 1.80e-03 | (135.32 ms | 121079 tok/s)
step 1311/16000 | train loss 5.790534 | lr 1.80e-03 | (135.69 ms | 120745 tok/s)
step 1312/16000 | train loss 5.579477 | lr 1.80e-03 | (135.22 ms | 121164 tok/s)
step 1313/16000 | train loss 5.016356 | lr 1.80e-03 | (134.61 ms | 121718 tok/s)
step 1314/16000 | train loss 5.863628 | lr 1.80e-03 | (135.34 ms | 121056 tok/s)
step 1315/16000 | train loss 5.788760 | lr 1.80e-03 | (135.35 ms | 121047 tok/s)
step 1316/16000 | train loss 6.046625 | lr 1.80e-03 | (134.97 ms | 121390 tok/s)
step 1317/16000 | train loss 5.607434 | lr 1.80e-03 | (134.92 ms | 121431 tok/s)
step 1318/16000 | train loss 5.328828 | lr 1.80e-03 | (135.31 ms | 121081 tok/s)
step 1319/16000 | train loss 5.438864 | lr 1.80e-03 | (134.97 ms | 121389 tok/s)
step 1320/16000 | train loss 5.266180 | lr 1.80e-03 | (135.62 ms | 120810 tok/s)
step 1321/16000 | train loss 5.667221 | lr 1.80e-03 | (135.46 ms | 120951 tok/s)
step 1322/16000 | train loss 5.672693 | lr 1.80e-03 | (135.11 ms | 121266 tok/s)
step 1323/16000 | train loss 5.404363 | lr 1.80e-03 | (135.05 ms | 121321 tok/s)
step 1324/16000 | train loss 5.492131 | lr 1.80e-03 | (135.57 ms | 120855 tok/s)
step 1325/16000 | train loss 5.792700 | lr 1.80e-03 | (134.93 ms | 121423 tok/s)
step 1326/16000 | train loss 5.830979 | lr 1.80e-03 | (134.95 ms | 121411 tok/s)
step 1327/16000 | train loss 5.943265 | lr 1.80e-03 | (134.87 ms | 121480 tok/s)
step 1328/16000 | train loss 5.680751 | lr 1.80e-03 | (134.98 ms | 121383 tok/s)
step 1329/16000 | train loss 5.603260 | lr 1.80e-03 | (135.20 ms | 121187 tok/s)
step 1330/16000 | train loss 5.759717 | lr 1.80e-03 | (135.23 ms | 121160 tok/s)
step 1331/16000 | train loss 5.778415 | lr 1.80e-03 | (135.45 ms | 120957 tok/s)
step 1332/16000 | train loss 5.497279 | lr 1.80e-03 | (134.98 ms | 121383 tok/s)
step 1333/16000 | train loss 5.723233 | lr 1.80e-03 | (135.00 ms | 121359 tok/s)
step 1334/16000 | train loss 5.593439 | lr 1.80e-03 | (135.41 ms | 120995 tok/s)
step 1335/16000 | train loss 5.911724 | lr 1.80e-03 | (135.27 ms | 121117 tok/s)
step 1336/16000 | train loss 5.682557 | lr 1.80e-03 | (135.23 ms | 121157 tok/s)
step 1337/16000 | train loss 5.793101 | lr 1.80e-03 | (134.99 ms | 121371 tok/s)
step 1338/16000 | train loss 5.976755 | lr 1.80e-03 | (134.82 ms | 121524 tok/s)
step 1339/16000 | train loss 5.795496 | lr 1.80e-03 | (135.29 ms | 121104 tok/s)
step 1340/16000 | train loss 5.641129 | lr 1.80e-03 | (135.19 ms | 121189 tok/s)
step 1341/16000 | train loss 5.680828 | lr 1.80e-03 | (134.51 ms | 121803 tok/s)
step 1342/16000 | train loss 5.629413 | lr 1.80e-03 | (134.70 ms | 121630 tok/s)
step 1343/16000 | train loss 5.648926 | lr 1.80e-03 | (135.65 ms | 120783 tok/s)
step 1344/16000 | train loss 5.731357 | lr 1.80e-03 | (135.05 ms | 121315 tok/s)
val loss 5.792011260986328
step 1345/16000 | train loss 5.787835 | lr 1.80e-03 | (2902.24 ms | 5645 tok/s)
step 1346/16000 | train loss 5.545434 | lr 1.80e-03 | (135.56 ms | 120865 tok/s)
step 1347/16000 | train loss 5.679696 | lr 1.80e-03 | (135.43 ms | 120978 tok/s)
step 1348/16000 | train loss 5.777627 | lr 1.80e-03 | (135.38 ms | 121025 tok/s)
step 1349/16000 | train loss 5.792169 | lr 1.80e-03 | (135.27 ms | 121124 tok/s)
step 1350/16000 | train loss 5.764575 | lr 1.80e-03 | (135.51 ms | 120908 tok/s)
step 1351/16000 | train loss 5.863508 | lr 1.80e-03 | (135.36 ms | 121036 tok/s)
step 1352/16000 | train loss 5.736773 | lr 1.80e-03 | (134.82 ms | 121528 tok/s)
step 1353/16000 | train loss 5.871735 | lr 1.80e-03 | (135.13 ms | 121250 tok/s)
step 1354/16000 | train loss 6.062323 | lr 1.80e-03 | (135.04 ms | 121328 tok/s)
step 1355/16000 | train loss 6.267868 | lr 1.80e-03 | (135.46 ms | 120948 tok/s)
step 1356/16000 | train loss 6.256687 | lr 1.80e-03 | (135.25 ms | 121136 tok/s)
step 1357/16000 | train loss 5.693196 | lr 1.80e-03 | (135.51 ms | 120903 tok/s)
step 1358/16000 | train loss 5.932764 | lr 1.80e-03 | (135.07 ms | 121304 tok/s)
step 1359/16000 | train loss 5.864942 | lr 1.80e-03 | (135.10 ms | 121278 tok/s)
step 1360/16000 | train loss 5.848972 | lr 1.80e-03 | (134.93 ms | 121430 tok/s)
step 1361/16000 | train loss 5.666920 | lr 1.80e-03 | (135.68 ms | 120758 tok/s)
step 1362/16000 | train loss 5.745150 | lr 1.80e-03 | (135.31 ms | 121085 tok/s)
step 1363/16000 | train loss 5.633262 | lr 1.80e-03 | (135.35 ms | 121048 tok/s)
step 1364/16000 | train loss 5.525087 | lr 1.80e-03 | (135.10 ms | 121275 tok/s)
step 1365/16000 | train loss 5.673632 | lr 1.80e-03 | (135.54 ms | 120879 tok/s)
step 1366/16000 | train loss 5.457272 | lr 1.80e-03 | (134.81 ms | 121537 tok/s)
step 1367/16000 | train loss 5.657180 | lr 1.80e-03 | (134.70 ms | 121636 tok/s)
step 1368/16000 | train loss 5.768095 | lr 1.80e-03 | (135.03 ms | 121338 tok/s)
step 1369/16000 | train loss 5.752599 | lr 1.80e-03 | (135.53 ms | 120889 tok/s)
step 1370/16000 | train loss 5.924611 | lr 1.80e-03 | (135.28 ms | 121108 tok/s)
step 1371/16000 | train loss 5.571748 | lr 1.80e-03 | (135.24 ms | 121144 tok/s)
step 1372/16000 | train loss 5.477143 | lr 1.80e-03 | (135.44 ms | 120966 tok/s)
step 1373/16000 | train loss 5.586592 | lr 1.80e-03 | (135.31 ms | 121084 tok/s)
step 1374/16000 | train loss 5.645300 | lr 1.80e-03 | (134.85 ms | 121496 tok/s)
step 1375/16000 | train loss 5.971225 | lr 1.80e-03 | (135.18 ms | 121198 tok/s)
step 1376/16000 | train loss 5.724936 | lr 1.80e-03 | (135.20 ms | 121181 tok/s)
step 1377/16000 | train loss 5.605842 | lr 1.80e-03 | (135.37 ms | 121034 tok/s)
step 1378/16000 | train loss 5.811500 | lr 1.80e-03 | (135.42 ms | 120984 tok/s)
step 1379/16000 | train loss 5.629550 | lr 1.80e-03 | (135.44 ms | 120967 tok/s)
step 1380/16000 | train loss 5.903564 | lr 1.80e-03 | (134.72 ms | 121617 tok/s)
step 1381/16000 | train loss 5.611838 | lr 1.80e-03 | (134.89 ms | 121466 tok/s)
step 1382/16000 | train loss 5.727848 | lr 1.80e-03 | (135.08 ms | 121291 tok/s)
step 1383/16000 | train loss 5.684082 | lr 1.80e-03 | (135.49 ms | 120926 tok/s)
step 1384/16000 | train loss 5.557380 | lr 1.80e-03 | (134.87 ms | 121479 tok/s)
step 1385/16000 | train loss 5.559920 | lr 1.80e-03 | (134.99 ms | 121375 tok/s)
step 1386/16000 | train loss 5.874935 | lr 1.80e-03 | (134.93 ms | 121424 tok/s)
step 1387/16000 | train loss 5.694057 | lr 1.80e-03 | (135.23 ms | 121153 tok/s)
step 1388/16000 | train loss 5.627043 | lr 1.80e-03 | (134.97 ms | 121385 tok/s)
step 1389/16000 | train loss 5.665969 | lr 1.80e-03 | (135.35 ms | 121046 tok/s)
step 1390/16000 | train loss 5.681303 | lr 1.80e-03 | (135.05 ms | 121322 tok/s)
step 1391/16000 | train loss 5.789359 | lr 1.80e-03 | (135.12 ms | 121255 tok/s)
step 1392/16000 | train loss 5.603452 | lr 1.80e-03 | (135.14 ms | 121239 tok/s)
step 1393/16000 | train loss 5.543830 | lr 1.80e-03 | (134.99 ms | 121371 tok/s)
step 1394/16000 | train loss 5.700689 | lr 1.80e-03 | (135.30 ms | 121092 tok/s)
step 1395/16000 | train loss 5.824911 | lr 1.80e-03 | (135.26 ms | 121132 tok/s)
step 1396/16000 | train loss 5.586872 | lr 1.80e-03 | (134.92 ms | 121436 tok/s)
step 1397/16000 | train loss 5.754152 | lr 1.80e-03 | (135.02 ms | 121344 tok/s)
step 1398/16000 | train loss 6.189137 | lr 1.80e-03 | (135.17 ms | 121213 tok/s)
step 1399/16000 | train loss 5.799669 | lr 1.80e-03 | (134.90 ms | 121457 tok/s)
step 1400/16000 | train loss 5.631648 | lr 1.80e-03 | (135.34 ms | 121062 tok/s)
step 1401/16000 | train loss 5.717388 | lr 1.80e-03 | (135.23 ms | 121159 tok/s)
step 1402/16000 | train loss 5.482793 | lr 1.80e-03 | (135.12 ms | 121258 tok/s)
step 1403/16000 | train loss 5.787386 | lr 1.80e-03 | (134.81 ms | 121532 tok/s)
step 1404/16000 | train loss 5.464712 | lr 1.80e-03 | (134.80 ms | 121545 tok/s)
step 1405/16000 | train loss 5.622259 | lr 1.80e-03 | (134.93 ms | 121427 tok/s)
step 1406/16000 | train loss 5.605705 | lr 1.80e-03 | (135.26 ms | 121127 tok/s)
step 1407/16000 | train loss 5.635082 | lr 1.80e-03 | (135.35 ms | 121049 tok/s)
step 1408/16000 | train loss 6.015704 | lr 1.80e-03 | (135.58 ms | 120845 tok/s)
val loss 5.797321319580078
step 1409/16000 | train loss 5.436519 | lr 1.80e-03 | (2815.97 ms | 5818 tok/s)
step 1410/16000 | train loss 6.313720 | lr 1.80e-03 | (134.75 ms | 121588 tok/s)
step 1411/16000 | train loss 5.760875 | lr 1.80e-03 | (135.31 ms | 121082 tok/s)
step 1412/16000 | train loss 5.544813 | lr 1.80e-03 | (134.40 ms | 121904 tok/s)
step 1413/16000 | train loss 5.752281 | lr 1.80e-03 | (134.41 ms | 121895 tok/s)
step 1414/16000 | train loss 5.760581 | lr 1.80e-03 | (134.90 ms | 121453 tok/s)
step 1415/16000 | train loss 5.654262 | lr 1.80e-03 | (134.67 ms | 121657 tok/s)
step 1416/16000 | train loss 5.667122 | lr 1.80e-03 | (135.18 ms | 121203 tok/s)
step 1417/16000 | train loss 5.688342 | lr 1.80e-03 | (135.05 ms | 121317 tok/s)
step 1418/16000 | train loss 5.624386 | lr 1.80e-03 | (135.10 ms | 121271 tok/s)
step 1419/16000 | train loss 6.333941 | lr 1.80e-03 | (134.46 ms | 121851 tok/s)
step 1420/16000 | train loss 6.120139 | lr 1.80e-03 | (134.99 ms | 121368 tok/s)
step 1421/16000 | train loss 5.528049 | lr 1.80e-03 | (134.98 ms | 121385 tok/s)
step 1422/16000 | train loss 5.588434 | lr 1.80e-03 | (135.11 ms | 121265 tok/s)
step 1423/16000 | train loss 5.431707 | lr 1.80e-03 | (134.75 ms | 121584 tok/s)
step 1424/16000 | train loss 5.513401 | lr 1.80e-03 | (134.94 ms | 121416 tok/s)
step 1425/16000 | train loss 5.518184 | lr 1.80e-03 | (134.54 ms | 121776 tok/s)
step 1426/16000 | train loss 5.693160 | lr 1.80e-03 | (134.88 ms | 121468 tok/s)
step 1427/16000 | train loss 5.579993 | lr 1.80e-03 | (135.03 ms | 121336 tok/s)
step 1428/16000 | train loss 5.491980 | lr 1.80e-03 | (134.73 ms | 121605 tok/s)
step 1429/16000 | train loss 5.695440 | lr 1.80e-03 | (134.66 ms | 121665 tok/s)
step 1430/16000 | train loss 5.868910 | lr 1.80e-03 | (135.12 ms | 121259 tok/s)
step 1431/16000 | train loss 5.574152 | lr 1.80e-03 | (135.00 ms | 121362 tok/s)
step 1432/16000 | train loss 5.568208 | lr 1.80e-03 | (135.41 ms | 120996 tok/s)
step 1433/16000 | train loss 5.795314 | lr 1.80e-03 | (135.05 ms | 121318 tok/s)
step 1434/16000 | train loss 5.579009 | lr 1.80e-03 | (134.62 ms | 121705 tok/s)
step 1435/16000 | train loss 5.613923 | lr 1.80e-03 | (135.06 ms | 121309 tok/s)
step 1436/16000 | train loss 5.437005 | lr 1.80e-03 | (135.27 ms | 121125 tok/s)
step 1437/16000 | train loss 5.715370 | lr 1.80e-03 | (135.24 ms | 121149 tok/s)
step 1438/16000 | train loss 5.704330 | lr 1.80e-03 | (135.40 ms | 121004 tok/s)
step 1439/16000 | train loss 5.663030 | lr 1.80e-03 | (134.96 ms | 121398 tok/s)
step 1440/16000 | train loss 6.013076 | lr 1.80e-03 | (134.88 ms | 121467 tok/s)
step 1441/16000 | train loss 5.361644 | lr 1.80e-03 | (134.64 ms | 121684 tok/s)
step 1442/16000 | train loss 5.678092 | lr 1.80e-03 | (135.23 ms | 121155 tok/s)
step 1443/16000 | train loss 5.712173 | lr 1.80e-03 | (134.96 ms | 121402 tok/s)
step 1444/16000 | train loss 5.683681 | lr 1.80e-03 | (134.95 ms | 121405 tok/s)
step 1445/16000 | train loss 6.020369 | lr 1.80e-03 | (134.84 ms | 121504 tok/s)
step 1446/16000 | train loss 5.718879 | lr 1.80e-03 | (134.85 ms | 121498 tok/s)
step 1447/16000 | train loss 5.782008 | lr 1.80e-03 | (135.02 ms | 121345 tok/s)
step 1448/16000 | train loss 5.840290 | lr 1.80e-03 | (135.20 ms | 121187 tok/s)
step 1449/16000 | train loss 5.717950 | lr 1.80e-03 | (134.86 ms | 121488 tok/s)
step 1450/16000 | train loss 5.651941 | lr 1.80e-03 | (135.48 ms | 120935 tok/s)
step 1451/16000 | train loss 5.764214 | lr 1.80e-03 | (135.36 ms | 121040 tok/s)
step 1452/16000 | train loss 5.739789 | lr 1.80e-03 | (135.15 ms | 121227 tok/s)
step 1453/16000 | train loss 5.767422 | lr 1.80e-03 | (134.51 ms | 121804 tok/s)
step 1454/16000 | train loss 5.756219 | lr 1.80e-03 | (135.07 ms | 121299 tok/s)
step 1455/16000 | train loss 5.746542 | lr 1.80e-03 | (135.03 ms | 121333 tok/s)
step 1456/16000 | train loss 5.732102 | lr 1.80e-03 | (135.34 ms | 121060 tok/s)
step 1457/16000 | train loss 5.697432 | lr 1.80e-03 | (135.30 ms | 121097 tok/s)
step 1458/16000 | train loss 5.744739 | lr 1.80e-03 | (135.59 ms | 120835 tok/s)
step 1459/16000 | train loss 5.616514 | lr 1.80e-03 | (135.57 ms | 120848 tok/s)
step 1460/16000 | train loss 5.665210 | lr 1.80e-03 | (135.27 ms | 121121 tok/s)
step 1461/16000 | train loss 5.554524 | lr 1.80e-03 | (135.44 ms | 120970 tok/s)
